Date,XAU_Close,XAU_Open,XAU_High,XAU_Low,S&P500,SLV,OIL,EURUSD
11/27/2001,273.65,272.95,273.65,273.65,1149.5,4.051,19.48,0.8834
11/26/2001,273.15,273,273.15,273.15,1157.4,4.039,18.69,0.8805
11/23/2001,272.9,272.85,272.9,272.9,1150.3,,,0.8781
11/22/2001,272.85,273.15,272.85,272.85,,,,0.8777
11/21/2001,273.35,273.25,273.35,273.35,1137,4.046,18.96,0.8791
11/20/2001,273.3,272.85,273.3,273.3,1142.7,4.061,19.15,0.883
11/19/2001,273,274.85,273,273,1151.1,4.069,17.72,0.8786
11/16/2001,274.85,275.25,274.85,274.85,1138.7,4.106,18.03,0.8842
11/15/2001,275.15,277.35,275.15,275.15,1142.2,4.119,17.45,0.8821
11/14/2001,277.35,277.55,277.35,277.35,1141.2,4.154,19.74,0.8831
11/13/2001,277.75,278.25,277.75,277.75,1139.1,4.151,21.67,0.881
11/12/2001,278.25,277.65,278.25,278.25,1118.3,4.129,21.23,0.8944
11/09/2001,277.45,276.65,277.45,277.45,1120.3,4.091,22.22,0.8942
11/08/2001,277.65,280.75,277.65,277.65,1118.5,4.089,21.17,0.8928
11/07/2001,280.45,280.75,280.45,280.45,1115.8,4.139,20.09,0.8985
11/06/2001,279.9,278.95,279.9,279.9,1118.9,4.129,19.92,0.8951
11/05/2001,278.85,280.25,278.85,278.85,1102.8,4.109,20.02,0.8981
11/02/2001,279.95,279.95,279.95,279.95,1087.2,4.121,20.18,0.9023
11/01/2001,279.95,279.55,279.95,279.95,1084.1,4.221,20.39,0.9027
10/31/2001,279.65,280.5,279.65,279.65,1059.8,4.239,21.18,0.8998
10/30/2001,280.35,279.15,280.35,280.35,1059.8,4.277,21.87,0.9046
10/29/2001,278.9,277.55,278.9,278.9,1078.3,4.243,22.15,0.9047
10/26/2001,277.4,276.8,277.4,277.4,1104.6,4.215,22.03,0.8932
10/25/2001,277.25,275.85,277.25,277.25,1100.1,4.22,22.01,0.8924
10/24/2001,275.5,276.1,275.5,275.5,1085.2,4.215,22.33,0.8941
10/23/2001,275.95,275.75,275.95,275.95,1084.8,4.243,21.85,0.8902
10/22/2001,275.6,279.4,275.6,275.6,1089.9,4.235,21.76,0.8922
10/19/2001,279.77,279.38,279.77,279.77,1073.5,4.273,21.83,0.8992
10/18/2001,279.57,283.02,279.57,279.57,1068.6,4.263,21.31,0.9029
10/17/2001,282.55,281.65,282.55,282.55,1077.1,4.37,21.81,0.9038
10/16/2001,281.45,281.75,281.45,281.45,1097.5,4.345,22,0.9083
10/15/2001,281.55,284.35,281.55,281.55,1090,4.393,22.29,0.9094
10/12/2001,284.7,282.55,284.7,284.7,1091.7,4.47,22.5,0.9116
10/11/2001,281.5,285.5,281.5,281.5,1097.4,4.425,23.34,0.9024
10/10/2001,285.1,289,285.1,285.1,1081,4.44,22.53,0.9112
10/09/2001,288.25,292,288.25,288.25,1056.8,4.55,22.48,0.9132
10/08/2001,292.15,292.75,292.15,292.15,1062.4,4.67,22.45,0.9213
10/05/2001,291.25,290.25,291.25,291.25,1071.4,4.685,22.39,0.9185
10/04/2001,290.1,289.25,290.1,290.1,1069.6,4.665,22.63,0.9181
10/03/2001,289.7,290,289.7,289.7,1072.3,4.635,22.08,0.9146
10/02/2001,289.7,292.15,289.7,289.7,1051.3,4.65,22.79,0.919
10/01/2001,291.95,291.95,291.95,291.95,1038.5,4.667,23.28,0.9175
09/28/2001,292.95,291.5,292.95,292.95,1040.9,4.675,23.43,0.9117
09/27/2001,291.8,292.65,291.8,291.8,1018.6,4.608,22.74,0.9183
09/26/2001,293,289,293,293,1007,4.603,22.38,0.9233
09/25/2001,289.75,289.5,289.75,289.75,1012.3,4.535,21.81,0.9233
09/24/2001,289.5,291.25,289.5,289.5,1003.5,4.583,22.01,0.917
09/21/2001,291.7,289,291.7,291.7,965.8,4.605,25.97,0.9149
09/20/2001,288.65,290.25,288.65,288.65,984.5,4.523,26.59,0.9279
09/19/2001,290.65,288,290.65,290.65,1016.1,4.733,26.72,0.9268
09/18/2001,288,289.5,288,288,1032.7,4.461,27.7,0.9275
09/17/2001,289.95,290.75,289.95,289.95,1038.8,4.401,28.81,0.9244
09/14/2001,286.3,281,286.3,286.3,,4.318,29.53,0.9208
09/13/2001,282,278,282,282,,,,0.9112
09/12/2001,279.5,291.5,279.5,279.5,,,,0.9069
09/11/2001,288.5,273.65,288.5,288.5,,4.181,,0.9143
09/10/2001,271.75,273.15,271.75,271.75,1092.5,4.181,27.63,0.8981
09/07/2001,273.15,272.9,273.15,273.15,1085.8,4.171,28.03,0.9074
09/06/2001,272.9,271.85,272.9,272.9,1106.4,4.175,27.58,0.8961
09/05/2001,272,272.05,272,272,1131.7,4.18,26.95,0.8857
09/04/2001,272.15,273.4,272.15,272.15,1132.9,4.173,26.93,0.8886
09/03/2001,273.5,274.25,273.5,273.5,,,,0.9072
08/31/2001,274.45,275.25,274.45,274.45,1133.6,4.193,27.2,0.9124
08/30/2001,275.25,273.55,275.25,275.25,1129,4.203,26.55,0.9165
08/29/2001,273.75,272.55,273.75,273.75,1148.6,4.198,27.05,0.9093
08/28/2001,272.25,272.75,272.25,272.25,1161.5,4.196,27.17,0.9126
08/27/2001,272.85,272.75,272.85,272.85,1179.2,4.211,26.67,0.9114
08/24/2001,272.85,275.35,272.85,272.85,1184.9,4.199,26.9,0.915
08/23/2001,275.55,274.55,275.55,275.55,1162.1,4.234,26.63,0.9153
08/22/2001,274.55,275.25,274.55,274.55,1165.3,4.222,26.37,0.9146
08/21/2001,275.05,276.25,275.05,275.05,1157.3,4.207,27.91,0.9178
08/20/2001,276.15,278.75,276.15,276.15,1171.4,4.167,27.18,0.9147
08/17/2001,279.25,274.95,279.25,279.25,1162,4.279,26.68,0.9182
08/16/2001,275.35,275.95,275.35,275.35,1181.7,4.212,27.4,0.9121
08/15/2001,276.05,276.35,276.05,276.05,1178,4.169,27.56,0.9142
08/14/2001,276.45,275.75,276.45,276.45,1186.7,4.217,28.01,0.9032
08/13/2001,276.05,274,276.05,276.05,1191.3,4.162,27.82,0.8964
08/10/2001,274.25,273.25,274.25,274.25,1190.2,4.16,28.05,0.8933
08/09/2001,273.55,268.45,273.55,273.55,1183.4,4.232,27.64,0.8924
08/08/2001,268.35,267.45,268.35,268.35,1183.5,4.167,27.54,0.8804
08/07/2001,267.65,267.65,267.65,267.65,1204.4,4.187,27.94,0.8776
08/06/2001,267.75,268.45,267.75,267.75,1200.5,4.207,27.74,0.8819
08/03/2001,268.45,267.85,268.45,268.45,1214.3,4.243,27.62,0.8844
08/02/2001,267.75,267.75,267.75,267.75,1220.8,4.25,27.71,0.884
08/01/2001,267.55,266.55,267.55,267.55,1215.9,4.249,26.77,0.8811
07/31/2001,266.85,265.35,266.85,266.85,1211.2,4.243,26.35,0.8762
07/30/2001,265.25,267.85,265.25,265.25,1204.5,4.254,26.63,0.8745
07/27/2001,267.85,266.75,267.85,267.85,1205.8,4.218,27.02,0.8777
07/26/2001,266.65,267.75,266.65,266.65,1202.9,4.24,26.73,0.8781
07/25/2001,267.95,269.75,267.95,267.95,1190.5,4.232,26.84,0.8808
07/24/2001,269.75,269,269.75,269.75,1171.7,4.26,26.31,0.8737
07/23/2001,268.85,270,268.85,268.85,1191,4.26,26.12,0.8691
07/20/2001,270.15,269.25,270.15,270.15,1210.8,4.24,25.59,0.8711
07/19/2001,269.45,270.45,269.45,269.45,1215,4.24,24.7,0.8711
07/18/2001,270.75,268.4,270.75,270.75,1207.7,4.288,24.89,0.8737
07/17/2001,268.45,267.25,268.45,268.45,1214.4,4.248,25.57,0.8599
07/16/2001,267.15,267.3,267.15,267.15,1202.5,4.21,26.06,0.853
07/13/2001,267.35,266.75,267.35,267.35,1215.7,4.308,26.59,0.8549
07/12/2001,266.85,268.25,266.85,266.85,1208.1,4.268,26.8,0.8534
07/11/2001,268.75,266.4,268.75,268.75,1180.2,4.26,27.11,0.8598
07/10/2001,266.35,266.65,266.35,266.35,1181.5,4.263,27.49,0.8548
07/09/2001,266.65,266.45,266.65,266.65,1198.8,4.243,27.59,0.8511
07/06/2001,266.25,265.55,266.25,266.25,1190.6,4.265,28.21,0.8475
07/05/2001,265.35,267.75,265.35,265.35,1219.2,4.238,27.02,0.838
07/04/2001,267.95,267.85,267.95,267.95,,,,0.8467
07/03/2001,267.95,269.55,267.95,267.95,1234.5,4.278,26.24,0.8486
07/02/2001,269.35,270.8,269.35,269.35,1236.7,4.31,25.95,0.8484
06/29/2001,270.85,269.4,270.85,270.85,1224.4,4.327,26.25,0.85
06/28/2001,269.35,272.55,269.35,269.35,1226.2,4.332,25.56,0.8438
06/27/2001,272.25,276.25,272.25,272.25,1211.1,4.323,25.61,0.8592
06/26/2001,276.25,273.85,276.25,276.25,1216.8,4.366,26.98,0.8638
06/25/2001,274,272.55,274,274,1218.6,4.316,27.25,0.8588
06/22/2001,272.6,272.5,272.6,272.6,1225.3,4.321,26.83,0.8573
06/21/2001,272.85,272.55,272.85,272.85,1237,4.341,26.56,0.8543
06/20/2001,272.65,273.55,272.65,272.65,1223.1,4.363,26.5,0.8547
06/19/2001,273.65,272.45,273.65,273.65,1212.6,4.418,27.48,0.8539
06/18/2001,273.05,271.6,273.05,273.05,1208.4,4.44,27.55,0.8608
06/15/2001,271.15,275.65,271.15,271.15,1214.4,4.418,28.51,0.8615
06/14/2001,275.75,272.65,275.75,275.75,1219.9,4.488,29.04,0.8623
06/13/2001,272.65,271.85,272.65,272.65,1241.6,4.433,28.84,0.8548
06/12/2001,271.85,268.15,271.85,271.85,1255.8,4.393,29.18,0.8532
06/11/2001,268,273.75,268,268,1254.4,4.356,29.04,0.8432
06/08/2001,273.5,266.6,273.5,273.5,1265,4.388,28.33,0.8508
06/07/2001,266.35,266.55,266.35,266.35,1277,4.353,27.75,0.8506
06/06/2001,266.25,266.35,266.25,266.25,1270,4.358,27.72,0.8478
06/05/2001,266.35,265.85,266.35,266.35,1283.6,4.361,28.24,0.8541
06/04/2001,265.55,266.95,265.55,265.55,1267.1,4.353,28.13,0.8465
06/01/2001,267,265.9,267,267,1260.7,4.441,27.93,0.8477
05/31/2001,266.05,266.5,266.05,266.05,1255.8,4.428,28.37,0.8459
05/30/2001,266.1,273.9,266.1,266.1,1248.1,4.482,28.55,0.8568
05/29/2001,273.9,277.8,273.9,273.9,1267.9,4.54,28.66,0.8558
05/28/2001,277.9,277.75,277.9,277.9,,,,0.8602
05/25/2001,277.9,279.25,277.9,277.9,1277.9,4.583,28.38,0.8612
05/24/2001,279.25,283.6,279.25,279.25,1293.2,4.62,28.41,0.8569
05/23/2001,283.75,285.5,283.75,283.75,1289,4.58,29.58,0.8565
05/22/2001,285.25,285.5,285.25,285.25,1309.4,4.568,29.74,0.865
05/21/2001,285.65,286.5,285.65,285.65,1312.8,4.55,29.98,0.8767
05/18/2001,286.35,273.6,286.35,286.35,1292,4.577,29.91,0.8814
05/17/2001,273.55,272.05,273.55,273.55,1288.5,4.495,28.91,0.8827
05/16/2001,272.2,268.5,272.2,272.2,1285,4.463,28.86,0.8834
05/15/2001,268.4,268.45,268.4,268.4,1249.4,4.32,28.98,0.8782
05/14/2001,268.5,268.05,268.5,268.5,1248.9,4.357,28.71,0.8743
05/11/2001,268.05,269.05,268.05,268.05,1245.7,4.337,28.55,0.8753
05/10/2001,269,269.75,269,269,1255.2,4.35,28.52,0.8815
05/09/2001,269.9,265.05,269.9,269.9,1255.5,4.415,28.23,0.886
05/08/2001,264.95,266,264.95,264.95,1261.2,4.335,27.39,0.8853
05/07/2001,266.1,266.05,266.1,266.1,1263.5,4.327,27.77,0.8901
05/04/2001,266.15,266,266.15,266.15,1266.6,4.36,28.36,0.8927
05/03/2001,266.15,265.25,266.15,266.15,1248.6,4.365,28.45,0.8897
05/02/2001,265.35,264.4,265.35,265.35,1267.4,4.395,27.8,0.8939
05/01/2001,264.35,263.85,264.35,264.35,1266.4,4.385,28.94,0.893
04/30/2001,264.05,263.9,264.05,264.05,1249.5,4.358,28.46,0.8881
04/27/2001,264.05,264.25,264.05,264.05,1253,4.4,28.27,0.8922
04/26/2001,264.15,262.6,264.15,264.15,1234.5,4.397,28.44,0.9032
04/25/2001,262.35,264.25,262.35,262.35,1228.8,4.385,27.29,0.8976
04/24/2001,264.3,263.4,264.3,264.3,1209.5,4.473,26.86,0.8942
04/23/2001,263.5,264.25,263.5,263.5,1224.4,4.46,27.61,0.8964
04/20/2001,264.65,265.25,264.65,264.65,1243,4.46,27.28,0.9022
04/19/2001,265.5,261.15,265.5,265.5,1253.7,4.447,27.82,0.898
04/18/2001,261.25,261,261.25,261.25,1238.2,4.385,27.95,0.8822
04/17/2001,261,262.85,261,261,1191.8,4.388,28.24,0.8839
04/16/2001,263.4,260,263.4,263.4,1179.7,4.46,28.79,0.8888
04/13/2001,260.15,260,260.15,260.15,,,,0.8882
04/12/2001,260.15,258.85,260.15,260.15,1183.5,4.388,28.25,0.8926
04/11/2001,258.75,257.75,258.75,258.75,1165.9,4.383,28.18,0.8883
04/10/2001,257.55,258.05,257.55,257.55,1168.4,4.345,28.48,0.8889
04/09/2001,258.5,260.05,258.5,258.5,1137.6,4.335,27.28,0.897
04/06/2001,259.9,258.5,259.9,259.9,1128.4,4.355,27.06,0.9042
04/05/2001,258.55,259,258.55,258.55,1151.4,4.373,27.26,0.8967
04/04/2001,258.75,257.35,258.75,258.75,1103.2,4.36,27.12,0.9013
04/03/2001,257.05,255.7,257.05,257.05,1106.5,4.333,26.19,0.8981
04/02/2001,255.55,257.75,255.55,255.55,1145.9,4.335,25.59,0.8798
03/30/2001,257.95,259.15,257.95,257.95,1160.3,4.315,26.29,0.8778
03/29/2001,259.05,260.2,259.05,259.05,1148,4.373,26.32,0.8827
03/28/2001,260.05,260.9,260.05,260.05,1153.3,4.375,26.31,0.8858
03/27/2001,261.45,262.45,261.45,261.45,1182.2,4.435,27.75,0.8932
03/26/2001,262.65,262.15,262.65,262.65,1152.7,4.38,27.48,0.896
03/23/2001,262.35,262.25,262.35,262.35,1139.8,4.363,27.3,0.89
03/22/2001,261.95,263.15,261.95,261.95,1117.6,4.355,26.54,0.8883
03/21/2001,263.05,262.05,263.05,263.05,1122.1,4.348,26.8,0.8962
03/20/2001,261.65,260.85,261.65,261.65,1142.6,4.353,25.96,0.9096
03/19/2001,260.65,258.8,260.65,260.65,1170.8,4.32,26.15,0.899
03/16/2001,258.75,260.85,258.75,258.75,1150.5,4.315,26.74,0.8976
03/15/2001,260.65,263.85,260.65,260.65,1173.6,4.353,26.55,0.8984
03/14/2001,263.05,268.65,263.05,263.05,1166.7,4.458,26.41,0.9109
03/13/2001,267.75,272.65,267.75,267.75,1197.7,4.45,27.59,0.9147
03/12/2001,272.55,272.2,272.55,272.55,1180.2,4.44,28,0.9287
03/09/2001,272.38,267.38,272.38,272.38,1233.4,4.522,28.01,0.9329
03/08/2001,266.45,262.45,266.45,266.45,1264.7,4.51,28.39,0.9324
03/07/2001,262.35,260.65,262.35,262.35,1261.9,4.465,29,0.9296
03/06/2001,260.75,263.1,260.75,260.75,1253.8,4.445,28.32,0.9344
03/05/2001,263.15,262.65,263.15,263.15,1241.4,4.455,28.6,0.9296
03/02/2001,262.75,265.05,262.75,262.75,1234.2,4.458,27.84,0.9347
03/01/2001,265.65,267.15,265.65,265.65,1241.2,4.435,27.62,0.9298
02/28/2001,267.25,268.05,267.25,267.25,1239.9,4.515,27.39,0.9234
02/27/2001,268.25,267,268.25,268.25,1257.9,4.463,28.13,0.9178
02/26/2001,266.85,261.75,266.85,266.85,1267.7,4.467,28.42,0.9118
02/23/2001,261.5,258.7,261.5,261.5,1245.9,4.455,29.04,0.9176
02/22/2001,259.05,258.75,259.05,259.05,1252.8,4.437,28.82,0.9052
02/21/2001,258.55,256.45,258.55,258.55,1255.3,4.43,28.53,0.9096
02/20/2001,256.25,259.65,256.25,256.25,1278.9,4.442,28.58,0.9123
02/19/2001,259.65,258.75,259.65,259.65,,,,0.922
02/16/2001,258.95,255.95,258.95,258.95,1301.5,4.512,29.16,0.9131
02/15/2001,256.05,259.75,256.05,256.05,1326.6,4.54,28.8,0.9047
02/14/2001,259.9,260.65,259.9,259.9,1315.9,4.537,29.71,0.9183
02/13/2001,260.95,261.45,260.95,260.95,1318.8,4.572,30.36,0.9209
02/12/2001,261.35,261.35,261.35,261.35,1330.3,4.582,30.51,0.9314
02/09/2001,260.65,260.85,260.65,260.65,1314.8,4.585,31.03,0.9247
02/08/2001,260.9,263.4,260.9,260.9,1332.5,4.592,31.59,0.9188
02/07/2001,263.35,263.75,263.35,263.35,1340.9,4.647,31.27,0.9282
02/06/2001,263.65,265.45,263.65,263.65,1352.3,4.692,30.35,0.9309
02/05/2001,265.55,267.15,265.55,265.55,1354.3,4.72,30.55,0.9384
02/02/2001,267.5,268.35,267.5,267.5,1349.5,4.81,31.19,0.9364
02/01/2001,268.65,266.15,268.65,268.65,1373.5,4.832,29.82,0.9391
01/31/2001,265.85,266,265.85,265.85,1366,4.858,28.66,0.9365
01/30/2001,265.85,263.15,265.85,265.85,1373.7,4.864,29.06,0.9267
01/29/2001,263.15,263.55,263.15,263.15,1364.2,4.823,29.06,0.9165
01/26/2001,263.05,265,263.05,263.05,1355,4.825,29.77,0.9242
01/25/2001,264.95,264.95,264.95,264.95,1357.5,4.81,29.36,0.9245
01/24/2001,264.95,266.55,264.95,264.95,1364.3,4.793,29.05,0.9214
01/23/2001,266.55,267.5,266.55,266.55,1360.4,4.805,29.57,0.9379
01/22/2001,266.95,265.55,266.95,266.95,1342.9,4.805,32.19,0.9395
01/19/2001,264.85,264.8,264.85,264.85,1342.5,4.78,32.19,0.934
01/18/2001,265.05,263.8,265.05,265.05,1348,4.825,30.45,0.9444
01/17/2001,263.7,263.75,263.7,263.7,1329.5,4.743,29.6,0.9355
01/16/2001,263.55,263.65,263.55,263.55,1326.7,4.71,30.29,0.9416
01/15/2001,263.65,264.5,263.65,263.65,,,,0.9425
01/12/2001,264.25,264.3,264.25,264.25,1318.3,4.655,30.05,0.952
01/11/2001,264.15,264.9,264.15,264.15,1326.8,4.593,29.41,0.9531
01/10/2001,264.8,267.55,264.8,264.8,1313.3,4.575,29.48,0.9367
01/09/2001,267.85,268.55,267.85,267.85,1300.8,4.59,27.64,0.9456
01/08/2001,268.45,268.35,268.45,268.45,1295.9,4.59,27.32,0.9478
01/05/2001,268.1,267.45,268.1,268.1,1298.3,4.6,27.95,0.958
01/04/2001,267.55,268.05,267.55,267.55,1333.3,4.58,28.14,0.9493
01/03/2001,268.65,269.25,268.65,268.65,1347.6,4.54,28,0.9283
01/02/2001,268.85,272.75,268.85,268.85,1283.3,4.595,27.21,0.9498
12/29/2000,272.4,272.45,272.4,272.4,1320.3,4.635,26.8,0.9424
12/28/2000,272.55,275.25,272.55,272.55,1334.2,4.637,25.85,0.9296
12/27/2000,275.55,274.55,275.55,275.55,1328.9,4.622,26.47,0.9306
12/26/2000,274.45,273.4,274.45,274.45,1315.2,4.662,26.64,0.9311
12/25/2000,274.05,274,274.05,274.05,,,,0.9253
12/22/2000,273.95,274.25,273.95,273.95,1306,4.65,26.18,0.9244
12/21/2000,274.25,273.45,274.25,274.25,1274.9,4.638,25.98,0.9163
12/20/2000,273.65,270.5,273.65,273.65,1264.7,4.638,25.77,0.9097
12/19/2000,270.25,270.25,270.25,270.25,1305.6,4.628,29.33,0.8945
12/18/2000,270.25,271,270.25,270.25,1322.7,4.618,29.76,0.8938
12/15/2000,270.9,270.05,270.9,270.9,1312.2,4.61,28.87,0.8956
12/14/2000,269.75,269.25,269.75,269.75,1340.9,4.648,27.99,0.8907
12/13/2000,269.2,270.95,269.2,269.2,1360,4.673,28.74,0.877
12/12/2000,271.35,270.65,271.35,271.35,1371.2,4.71,29.68,0.8791
12/11/2000,270.55,272.75,270.55,270.55,1380.2,4.708,29.5,0.8761
12/08/2000,272.75,273.75,272.75,272.75,1369.9,4.7,28.44,0.8863
12/07/2000,273.75,274.75,273.75,273.75,1343.5,4.778,29.35,0.8896
12/06/2000,274.95,270.6,274.95,274.95,1351.5,4.808,29.85,0.8915
12/05/2000,270.35,270.9,270.35,270.35,1376.5,4.758,29.53,0.8799
12/04/2000,271.15,269.75,271.15,271.15,1325,4.77,31.22,0.8894
12/01/2000,269.4,270.45,269.4,269.4,1315.2,4.698,32.02,0.8787
11/30/2000,270.35,266.9,270.35,270.35,1315,4.733,33.82,0.8724
11/29/2000,266.95,269.6,266.95,266.95,1341.9,4.7,34.63,0.8578
11/28/2000,269.5,270,269.5,269.5,1336.1,4.721,34.22,0.8568
11/27/2000,270.05,265.75,270.05,270.05,1349,4.718,35.38,0.8516
11/24/2000,265.95,266.05,265.95,265.95,1341.8,,,0.8386
11/23/2000,266,267.25,266,266,,,,0.8383
11/22/2000,266.65,265.85,266.65,266.65,1322.4,4.648,35.4,0.8443
11/21/2000,265.85,266.45,265.85,265.85,1347.3,4.65,35.16,0.8434
11/20/2000,266.35,266.25,266.35,266.35,1342.6,4.675,35.22,0.8513
11/17/2000,265.8,265.85,265.8,265.8,1367.7,4.678,35.45,0.8489
11/16/2000,265.85,264.85,265.85,265.85,1372.3,4.693,35.12,0.8521
11/15/2000,265.25,264.6,265.25,265.25,1389.8,4.708,35.58,0.8574
11/14/2000,264.65,264.55,264.65,264.65,1383,4.715,34.87,0.8581
11/13/2000,264.45,264.75,264.45,264.45,1351.3,4.708,34.47,0.8596
11/10/2000,264.65,265.95,264.65,264.65,1366,4.743,34.02,0.8604
11/09/2000,265.75,265.05,265.75,265.75,1400.1,4.785,33.92,0.8663
11/08/2000,265.15,264.65,265.15,265.15,1409.3,4.783,33.24,0.8558
11/07/2000,264.4,265.15,264.4,264.4,1431.9,4.765,33.4,0.8605
11/06/2000,265,265.2,265,265,1432.2,4.805,32.86,0.8614
11/03/2000,265.2,264.8,265.2,265.2,1426.7,4.785,32.71,0.8667
11/02/2000,264.65,264.65,264.65,264.65,1428.3,4.753,32.54,0.8597
11/01/2000,264.3,265.1,264.3,264.3,1421.2,4.816,33.25,0.8616
10/31/2000,265.05,264.6,265.05,265.05,1429.4,4.796,32.7,0.8493
10/30/2000,264.85,264.75,264.85,264.85,1398.7,4.788,32.81,0.8401
10/27/2000,264.55,265.35,264.55,264.55,1379.6,4.78,32.74,0.8396
10/26/2000,265.35,266.8,265.35,265.35,1364.4,4.765,33.71,0.8303
10/25/2000,266.75,270.4,266.75,266.75,1364.9,4.798,32.96,0.8273
10/24/2000,270.3,270.4,270.3,270.3,1398.1,4.833,33.37,0.8359
10/23/2000,270.35,271.3,270.35,270.35,1395.8,4.82,33.76,0.8356
10/20/2000,271.5,271.1,271.5,271.5,1396.9,4.865,33.75,0.8421
10/19/2000,270.85,270.75,270.85,270.85,1388.8,4.865,32.91,0.8434
10/18/2000,270.65,271.6,270.65,270.65,1342.1,4.893,33.48,0.8392
10/17/2000,271.25,272.05,271.25,271.25,1350,4.885,32.99,0.8542
10/16/2000,272.05,272.45,272.05,272.05,1374.6,4.923,32.92,0.85
10/13/2000,272.65,276.35,272.65,272.65,1374.2,4.925,34.99,0.8563
10/12/2000,276.65,270.95,276.65,276.65,1329.8,4.968,36.06,0.8625
10/11/2000,271.25,273.1,271.25,271.25,1364.6,4.915,33.25,0.8659
10/10/2000,272.75,270.6,272.75,272.75,1387,4.963,33.18,0.8717
10/09/2000,270.6,269.95,270.6,270.6,1402,4.93,31.86,0.8683
10/06/2000,269.65,269.75,269.65,269.65,1409,4.928,30.86,0.8685
10/05/2000,270.35,270.85,270.35,270.35,1436.3,4.938,30.53,0.869
10/04/2000,270.75,272,270.75,270.75,1434.3,4.923,31.43,0.8752
10/03/2000,272.25,273.35,272.25,272.25,1426.5,4.962,32.07,0.8756
10/02/2000,273.4,274.25,273.4,273.4,1436.2,4.955,32.18,0.8774
09/29/2000,274.25,275.25,274.25,274.25,1436.5,4.948,30.84,0.8839
09/28/2000,275.55,278.5,275.55,275.55,1458.3,5.002,30.34,0.8794
09/27/2000,278.6,274.45,278.6,278.6,1426.6,4.994,31.46,0.8833
09/26/2000,274.35,274.55,274.35,274.35,1427.2,4.957,31.5,0.8828
09/25/2000,274.3,272.05,274.3,274.3,1439,4.952,31.57,0.8745
09/22/2000,272.15,271.05,272.15,272.15,1448.7,4.947,32.68,0.8761
09/21/2000,270.75,269.55,270.75,270.75,1449,4.909,34,0.8617
09/20/2000,269.45,272.15,269.45,269.45,1451.3,4.867,37.2,0.8493
09/19/2000,272.25,272,272.25,272.25,1459.9,4.919,36.51,0.8513
09/18/2000,271.8,272.55,271.8,271.8,1444.5,4.912,36.88,0.8536
09/15/2000,272.55,272.75,272.55,272.55,1465.8,4.904,35.92,0.8536
09/14/2000,272.45,272.35,272.45,272.45,1480.9,4.924,34.07,0.8645
09/13/2000,272.8,274.05,272.8,272.8,1484.9,4.921,33.82,0.8596
09/12/2000,273.05,273.2,273.05,273.05,1482,4.936,34.28,0.8637
09/11/2000,273.45,272.95,273.45,273.45,1489.3,4.911,35.14,0.8581
09/08/2000,273.05,273.85,273.05,273.05,1494.5,4.946,33.63,0.8662
09/07/2000,273.8,274.55,273.8,273.8,1502.5,4.956,35.39,0.8721
09/06/2000,274.45,275.7,274.45,274.45,1492.2,5.001,34.9,0.8699
09/05/2000,275.55,276.95,275.55,275.55,1507.1,5.016,33.83,0.89
09/04/2000,277,276.95,277,277,,,,0.8978
09/01/2000,276.85,277.9,276.85,276.85,1520.8,5.023,33.38,0.8998
08/31/2000,277.75,274.15,277.75,277.75,1517.7,5.022,33.12,0.8888
08/30/2000,274.25,273.25,274.25,274.25,1502.6,4.985,33.32,0.8945
08/29/2000,273.45,273.85,273.45,273.45,1509.8,4.969,32.74,0.8924
08/28/2000,274.1,274.15,274.1,274.1,1514.1,4.957,32.87,0.9
08/25/2000,274.25,272.95,274.25,274.25,1506.5,4.917,32.03,0.9022
08/24/2000,272.95,270.25,272.95,272.95,1508.3,4.883,31.63,0.9022
08/23/2000,271.25,273.55,271.25,271.25,1506,4.821,32.02,0.9012
08/22/2000,273.75,274.25,273.75,273.75,1498.1,4.871,31.22,0.8971
08/21/2000,275.25,276.7,275.25,275.25,1499.5,4.891,32.47,0.9021
08/18/2000,276.65,277.35,276.65,276.65,1491.7,4.878,31.99,0.9065
08/17/2000,277.6,277.75,277.6,277.6,1496.1,4.906,31.94,0.9164
08/16/2000,277.2,274.7,277.2,277.2,1479.8,4.898,31.8,0.9161
08/15/2000,274.65,274.75,274.65,274.65,1484.4,4.906,31.67,0.9127
08/14/2000,274.75,275.1,274.75,274.75,1491.6,4.931,31.94,0.9057
08/11/2000,275.15,272.7,275.15,275.15,1471.8,4.968,31.02,0.9025
08/10/2000,272.75,272.25,272.75,272.75,1460.2,4.948,31.34,0.908
08/09/2000,272.85,273.75,272.85,272.85,1472.9,4.941,30.35,0.9014
08/08/2000,273.25,273.85,273.25,273.25,1482.8,4.958,29.12,0.9021
08/07/2000,273.75,272.75,273.75,273.75,1479.3,4.993,28.91,0.9076
08/04/2000,273.25,274.05,273.25,273.25,1462.9,4.966,29.96,0.9081
08/03/2000,274,277.4,274,274,1452.6,5.028,28.66,0.9068
08/02/2000,277.55,277.5,277.55,277.55,1438.7,5.046,28.26,0.9133
08/01/2000,277.35,277.55,277.35,277.35,1438.1,5.051,27.79,0.9142
07/31/2000,277.25,278.15,277.25,277.25,1430.8,5.091,27.43,0.9263
07/28/2000,278.4,278.55,278.4,278.4,1419.9,5.055,28.18,0.9234
07/27/2000,278.5,279.95,278.5,278.5,1449.6,5.005,28.02,0.9319
07/26/2000,279.75,279.3,279.75,279.75,1452.4,4.99,27.81,0.9433
